,기준금리(연%),가계대출금리(연%),소비자물가지수_총(2020=100),원화환율(원/달러),주택매매가격지수(2022.01=100),콜금리(연%),국고채3년금리(연%),경제성장률,실업률(%),외환보유액_총(천달러),외환보유액_금(천달러),외환보유액_특별인출권(천달러),외환보유액_IMF포지션(천달러),외환보유액_예치금및유가증권(천달러),기업대출(십억원),가계대출_총(십억원),가계대출_주택(십억원),가계대출_기타(십억원),국채(십억원)
1986-06-01,,,,,,,,4.033333333333333,,7573963.0,31443.0,56194.0,794.0,7485532.0,,,,,
1986-07-01,,,,,,,,4.166666666666666,,8172521.0,31443.0,43598.0,794.0,8096686.0,,,,,
1986-08-01,,,,,,,,4.3,,8069479.0,31455.0,15751.0,794.0,8021479.0,,,,,
1986-09-01,,,,,,,,3.4,,8146111.0,31471.0,11122.0,794.0,8102724.0,,,,,
1986-10-01,,,,,,,,2.5,,8034340.0,31471.0,19134.0,794.0,7982941.0,,,,,
1986-11-01,,,,,,,,1.6,,8059912.0,31499.0,17701.0,794.0,8009918.0,,,,,
1986-12-01,,,,,,,,2.1333333333333333,,7955240.0,31511.0,17846.0,825.0,7905058.0,,,,,
1987-01-01,,,,,,,,2.666666666666667,,8343882.0,31511.0,11041.0,857.0,8300473.0,,,,,
1987-02-01,,,,,,,,3.2,,8404614.0,31515.0,12166.0,854.0,8360079.0,,,,,
1987-03-01,,,,,,,,3.8000000000000003,,7885723.0,31523.0,7406.0,869.0,7845925.0,,,,,
1987-04-01,,,,,,,,4.4,,7965536.0,31532.0,20488.0,879.0,7912637.0,,,,,
1987-05-01,,,,,,,,5.0,,8014394.0,31548.0,40019.0,870.0,7941957.0,,,,,
1987-06-01,,,,,,,,3.666666666666667,,8100397.0,31548.0,39767.0,864.0,8028218.0,,,,,
1987-07-01,,,,,,,,2.3333333333333335,,8249843.0,31548.0,21808.0,855.0,8195632.0,,,,,
1987-08-01,,,,,,,,1.0,,8131748.0,31549.0,17985.0,870.0,8081344.0,,,,,
1987-09-01,,,,,,,,1.3333333333333333,,8511314.0,31598.0,14065.0,864.0,8464787.0,,,,,
1987-10-01,,,,,,,,1.6666666666666665,,8525003.0,31598.0,14530.0,893.0,8477982.0,,,,,
1987-11-01,,,,,,,,2.0,,9479688.0,31598.0,12969.0,920.0,9434201.0,,,,,
1987-12-01,,,,,,,,3.9000000000000004,,9192886.0,31644.0,16268.0,951.0,9144023.0,,,,,
1988-01-01,,,,,,,,5.800000000000001,,4701747.0,31644.0,30045.0,923.0,4639135.0,,,,,
1988-02-01,,,,,,,,7.7,,5675415.0,31644.0,20476.0,920.0,5622375.0,,,,,
1988-03-01,,,,,,,,4.4,,6995788.0,31644.0,20833.0,933.0,6942378.0,,,,,
1988-04-01,,,,,,,,1.0999999999999996,,7675521.0,31644.0,20880.0,934.0,7622063.0,,,,,
1988-05-01,,,,,,,,-2.2,,8264637.0,31644.0,13376.0,934.0,8218683.0,,,,,
1988-06-01,,,,,,,,-0.43333333333333335,,9015283.0,31644.0,12832.0,888.0,8969919.0,,,,,
1988-07-01,,,,,,,,1.3333333333333335,,9592419.0,31644.0,13163.0,876.0,9546736.0,,,,,
1988-08-01,,,,,,,,3.1,,10715969.0,31644.0,5379.0,874.0,10678072.0,,,,,
1988-09-01,,,,,,,,3.1666666666666665,,11758452.0,31644.0,5416.0,872.0,11720520.0,,,,,
1988-10-01,,,,,,,,3.2333333333333334,,12689279.0,31644.0,12302.0,904.0,12644429.0,,,,,
1988-11-01,,,,,,,,3.3,,13774303.0,31644.0,5770.0,924.0,13735965.0,,,,,
1988-12-01,,,,,,,,2.2,,12378262.0,31644.0,5678.0,924.0,12340016.0,,,,,
1989-01-01,,,,,,,,1.1,,13404526.0,31644.0,5522.0,884.0,13366476.0,,,,,
1989-02-01,,,,,,,,0.0,,13494113.0,31644.0,2861.0,898.0,13458710.0,,,,,
1989-03-01,,,,,,,,0.5,,14122179.0,31644.0,2787.0,875.0,14086873.0,,,,,
1989-04-01,,,,,,,,1.0,,14913803.0,31644.0,2791.0,876.0,14878492.0,,,,,
1989-05-01,,,,,,,,1.5,,15728134.0,31644.0,950.0,836.0,15694704.0,,,,,
1989-06-01,,,,,,,,1.8666666666666667,,15803329.0,31644.0,958.0,131956.0,15638771.0,,,,,
1989-07-01,,,,,,,,2.2333333333333334,,17071478.0,31644.0,2265.0,135420.0,16902149.0,,,,,
1989-08-01,,,,,,,,2.6,,16657496.0,31644.0,1439.0,132650.0,16491763.0,,,,,
1989-09-01,,,,,,,,3.1,,17076873.0,31644.0,1468.0,130968.0,16912793.0,,,,,
1989-10-01,,,,,,,,3.5999999999999996,,17425211.0,31644.0,1467.0,130841.0,17261259.0,,,,,
1989-11-01,,,,,,,,4.1,,17397401.0,31644.0,1515.0,228436.0,17135806.0,,,,,
1989-12-01,,,,,,,,3.0666666666666664,,15245248.0,31646.0,1601.0,234169.0,14977832.0,,,,,
1990-01-01,,,,,,,,2.033333333333333,2.6,13952833.0,31646.0,1617.0,265699.0,13653871.0,,,,,
1990-02-01,,,,,,,,1.0,2.5,13743647.0,31646.0,3992.0,274241.0,13433768.0,,,,,
1990-03-01,,,,,,,,1.4000000000000001,2.2,13892850.0,31646.0,3942.0,270547.0,13586715.0,,,,,
1990-04-01,,,,,,,,1.8000000000000003,2.2,14448440.0,31646.0,3946.0,259734.0,14153114.0,,,,,
1990-05-01,,,,,,,,2.2,2.4,14868747.0,31644.0,6960.0,285709.0,14544434.0,,,,,
1990-06-01,,,,,,,,2.5333333333333337,2.3,14673745.0,31646.0,6970.0,292730.0,14342399.0,,,,,
1990-07-01,,,,,,,,2.8666666666666667,2.5,15628023.0,31644.0,7145.0,300113.0,15289121.0,,,,,
1990-08-01,,,,,,,,3.2,2.5,15844517.0,31644.0,10682.0,291811.0,15510380.0,,,,,
1990-09-01,,,,,,,,2.8000000000000003,2.6,15919419.0,31644.0,10749.0,308976.0,15568050.0,,,,,
1990-10-01,,,,,,,,2.4,2.6,16153859.0,31644.0,11294.0,301127.0,15809794.0,,,,,
1990-11-01,,,,,,,,2.0,2.6,16150475.0,31644.0,14572.0,302815.0,15801444.0,,,,,
1990-12-01,,,,,,,,2.6,2.5,14822377.0,31644.0,14299.0,317287.0,14459147.0,,,,,
1991-01-01,,,,,,,,3.2,2.6,14023487.0,32307.0,29188.0,355249.0,13606743.0,,,,,
1991-02-01,,,,,,,,3.8,2.5,14137362.0,31644.0,17800.0,372348.0,13715570.0,,,,,
1991-03-01,,,,,,,,3.1,2.4,13013408.0,31644.0,16816.0,353184.0,12611764.0,,,,,
1991-04-01,,,,,,,,2.4000000000000004,2.3,13217007.0,32150.0,16638.0,330509.0,12837710.0,,,,,
1991-05-01,,,,,,,,1.7,2.3,13638790.0,32151.0,20835.0,351954.0,13233850.0,,,,,
1991-06-01,,,,,,,,1.8333333333333333,2.3,13417239.0,32151.0,20356.0,345030.0,13019702.0,,,,,
1991-07-01,,,,,,,,1.9666666666666668,2.5,13727448.0,32242.0,20663.0,336820.0,13337723.0,,,,,
1991-08-01,,,,,,,,2.1,2.3,13380248.0,32242.0,24399.0,349519.0,12974088.0,,,,,
1991-09-01,,,,,,,,2.2333333333333334,2.4,13887843.0,32242.0,24789.0,355147.0,13475665.0,,,,,
1991-10-01,,,,,,,,2.3666666666666667,2.5,13579702.0,32242.0,24929.0,343225.0,13179306.0,,,,,
1991-11-01,,,,,,,,2.5,2.5,13615867.0,32307.0,28953.0,357944.0,13196663.0,,,,,
1991-12-01,,,,,,,,2.2666666666666666,2.4,13733019.0,32307.0,29810.0,364894.0,13306008.0,,,,,
1992-01-01,,,,,,,,2.033333333333333,2.4,14023488.0,32307.0,29188.0,355249.0,13606744.0,,,,,
1992-02-01,,,,,,,,1.8,2.4,14512814.0,32307.0,32314.0,342979.0,14105214.0,,,,,
1992-03-01,,,,,,,,1.4333333333333333,2.4,14458310.0,32307.0,32064.0,340314.0,14053625.0,,,,,
1992-04-01,,,,,,,,1.0666666666666667,2.5,15061498.0,32459.0,32094.0,340681.0,14656264.0,,,,,
1992-05-01,,,,,,,,0.7,2.4,15328164.0,32458.0,36221.0,346846.0,14912639.0,,,,,
1992-06-01,,,,,,,,0.5,2.4,14557317.0,32458.0,37262.0,356790.0,14130807.0,,,,,
1992-07-01,,,,,,,,0.3,2.4,15232653.0,32458.0,37375.0,357883.0,14804937.0,,,,,
1992-08-01,,,,,,,,0.1,2.6,16010249.0,32570.0,41912.0,367377.0,15568390.0,,,,,
1992-09-01,,,,,,,,0.6,2.7,15421046.0,32570.0,41518.0,363928.0,14983030.0,,,,,
1992-10-01,,,,,,,,1.1,2.6,15703107.0,32570.0,39851.0,349304.0,15281382.0,,,,,
1992-11-01,,,,,,,,1.6,2.6,16806492.0,32647.0,42366.0,342800.0,16388679.0,,,,,
1992-12-01,,,,,,,,1.7333333333333334,2.6,17153925.0,32647.0,42082.0,439270.0,16639926.0,,,,,
1993-01-01,,,,,,,,1.8666666666666667,2.8,17852277.0,32647.0,42238.0,440885.0,17336507.0,,,,,
1993-02-01,,,,,,,,2.0,2.9,18077200.0,32647.0,46567.0,439079.0,17558907.0,,,,,
1993-03-01,,,,,,,,2.2,2.8,18672114.0,32647.0,46142.0,442656.0,18150669.0,,,,,
1993-04-01,,,,,,,,2.4,3.0,19200681.0,32647.0,47236.0,453147.0,18667651.0,,,,,
1993-05-01,,,,,,,,2.6,3.0,19157089.0,33104.0,50872.0,455789.0,18617324.0,,,,,
1993-06-01,,,,,,,,2.3333333333333335,3.0,18922383.0,33104.0,50011.0,475845.0,18363423.0,,,,,
1993-07-01,,,,,,,,2.066666666666667,3.0,18793759.0,33104.0,49854.0,464406.0,18246395.0,,,,,
1993-08-01,,,,,,,,1.8,2.9,18951140.0,33190.0,54043.0,469681.0,18394226.0,,,,,
1993-09-01,,,,,,,,1.8333333333333333,2.8,19698359.0,33190.0,56238.0,458021.0,19150910.0,,,,,
1993-10-01,,,,,,,,1.8666666666666667,3.0,19995250.0,33190.0,55427.0,451460.0,19455173.0,,,,,
1993-11-01,,,,,,,,1.9,2.8,21463286.0,33280.0,58480.0,461270.0,20910256.0,,,,,
1993-12-01,,,,,,,,2.2333333333333334,2.7,20262400.0,33300.0,58200.0,466700.0,19704200.0,,,,,
1994-01-01,,,,,,,,2.5666666666666664,2.7,20544420.0,33280.0,58455.0,477055.0,19975629.0,,,,,
1994-02-01,,,,,,,,2.9,2.7,20743546.0,33280.0,62218.0,468871.0,20179177.0,,,,,
1994-03-01,,,,,,,,2.466666666666667,2.7,20754982.0,33280.0,62842.0,480806.0,20178054.0,,,,,
1994-04-01,,,,,,,,2.033333333333333,2.7,21013831.0,33280.0,63363.0,517202.0,20399986.0,,,,,
1994-05-01,,,,,,,,1.6,2.5,21402776.0,33524.0,66521.0,498809.0,20803922.0,,,,,
1994-06-01,,,,,,,,1.6333333333333333,2.4,21718950.0,33524.0,68185.0,497005.0,21120236.0,,,,,
1994-07-01,,,,,,,,1.6666666666666667,2.4,21546067.0,33524.0,67842.0,494519.0,20950183.0,,,,,
1994-08-01,,,,,,,,1.7,2.4,22030400.0,33600.0,72000.0,496700.0,21428100.0,,,,,
1994-09-01,,,,,,,,2.4333333333333336,2.5,22376400.0,33600.0,72800.0,490600.0,21779400.0,,,,,
1994-10-01,,,,,,,,3.166666666666667,2.3,23717100.0,33600.0,74100.0,521400.0,23088000.0,,,,,
1994-11-01,,,,,,,,3.9,2.2,24023700.0,33600.0,76400.0,510500.0,23403200.0,,,,,
1994-12-01,,,,,,,,3.3,2.2,25672700.0,33600.0,76300.0,530800.0,25032000.0,,,,,
1995-01-01,,,,,,,,2.7,2.1,26280400.0,33600.0,77000.0,535400.0,25634400.0,,,,,
1995-02-01,,,,,,,,2.1,2.2,26400677.0,33816.0,82884.0,531644.0,25752333.0,,,,,
1995-03-01,,,,,,,,2.066666666666667,2.1,26567600.0,33800.0,86300.0,568800.0,25878700.0,,,,,
1995-04-01,,,,,,,,2.033333333333333,2.0,27294200.0,33800.0,87200.0,621400.0,26551800.0,,,,,
1995-05-01,,,,,,,,2.0,2.1,27817500.0,34000.0,90500.0,625000.0,27068000.0,,,,,
1995-06-01,,,,,,,,2.033333333333333,2.0,28381900.0,34000.0,91500.0,642800.0,27613600.0,,,,,
1995-07-01,,,,,,,,2.066666666666667,2.0,30950200.0,34000.0,91200.0,640200.0,30184800.0,,,,,
1995-08-01,,,,,,,,2.1,2.1,31173300.0,34000.0,92200.0,637700.0,30409400.0,,,,,
1995-09-01,,,,,,,,2.033333333333333,2.2,31189100.0,34000.0,93600.0,647400.0,30414100.0,,,,,
1995-10-01,,,,,,,,1.9666666666666666,2.2,32168400.0,34000.0,93100.0,662200.0,31379100.0,,,,,
1995-11-01,,,,,,,,1.9,2.0,33223800.0,34400.0,97800.0,657900.0,32433700.0,,,,,
1995-12-01,,,,,,,,1.9,1.9,32712100.0,34400.0,97700.0,651800.0,31928200.0,,,,,
1996-01-01,,12.52,53.289,787.27,41.482,10.46,11.94,1.9,1.9,33263979.0,34360.0,95600.0,637659.0,32496360.0,,,,,
1996-02-01,,12.5,53.499,780.28,41.565,10.71,12.01,1.9,1.9,35115029.0,34360.0,104770.0,677073.0,34298826.0,,,,,
1996-03-01,,12.46,53.862,781.25,41.689,10.33,11.92,1.9333333333333333,2.0,33451065.0,34360.0,103668.0,678703.0,32634334.0,,,,,
1996-04-01,,12.13,54.226,780.43,41.73,9.46,11.04,1.9666666666666666,2.0,35929963.0,34360.0,103341.0,676586.0,35115676.0,,,,,
1996-05-01,,12.09,54.538,780.16,41.73,11.41,11.01,2.0,2.0,36240501.0,34360.0,107755.0,673381.0,35425005.0,,,,,
1996-06-01,,12.17,54.538,797.96,41.689,12.38,11.51,1.9333333333333333,2.1,36561522.0,34360.0,107524.0,671938.0,35747700.0,,,,,
1996-07-01,,12.31,54.798,812.76,41.689,12.96,11.85,1.8666666666666667,2.0,35061985.0,34360.0,108865.0,680289.0,34238471.0,,,,,
1996-08-01,,12.17,55.057,816.81,41.73,15.41,12.27,1.8,2.1,33557025.0,34360.0,114166.0,687376.0,32721123.0,,,,,
1996-09-01,,12.22,55.162,821.76,41.896,13.9,12.19,1.7666666666666666,2.0,32837031.0,34360.0,113469.0,683229.0,32005973.0,,,,,
1996-10-01,,12.26,55.162,827.61,41.979,14.41,12.08,1.7333333333333334,2.1,32228776.0,34360.0,113101.0,688203.0,31393112.0,,,,,
1996-11-01,,12.18,55.162,828.18,42.021,14.38,12.12,1.7,2.2,32317492.0,35859.0,119251.0,686844.0,31475538.0,,,,,
1996-12-01,,12.05,55.369,839.02,42.062,12.51,12.19,1.3,2.3,33236696.0,35859.0,118180.0,680709.0,32401948.0,,,,,
1997-01-01,,12.04,55.786,849.88,42.518,11.39,12.17,0.9,2.4,30966254.0,35858.0,114813.0,661302.0,30154281.0,,,,,
1997-02-01,,12.07,56.097,866.85,42.891,11.49,12.1,0.5,2.6,29755967.0,35859.0,119739.0,636074.0,28964295.0,,,,,
1997-03-01,,12.03,56.305,879.41,43.057,12.95,12.32,1.5333333333333334,3.0,29145830.0,35859.0,119566.0,625356.0,28365049.0,,,,,
1997-04-01,,12.07,56.565,893.56,43.098,13.0,12.4,2.566666666666667,2.7,29830833.0,35859.0,117949.0,616928.0,29060097.0,,,,,
1997-05-01,,12.13,56.617,892.05,43.057,12.45,12.4,3.6,2.6,31900526.0,35859.0,126054.0,629583.0,31109030.0,,,,,
1997-06-01,,12.21,56.721,889.49,43.057,11.19,11.72,2.666666666666667,2.4,33316236.0,35859.0,126063.0,629653.0,32524661.0,,,,,
1997-07-01,,12.21,56.825,890.5,43.015,11.44,11.65,1.7333333333333336,2.4,33672625.0,35859.0,122657.0,612637.0,32901472.0,,,,,
1997-08-01,,12.3,57.24,895.9,43.057,12.45,11.65,0.8,2.4,31140457.0,35859.0,129313.0,605015.0,30370270.0,,,,,
1997-09-01,,12.42,57.502,909.53,43.181,13.25,11.65,0.3666666666666667,2.5,30425700.0,35859.0,129569.0,606225.0,29654047.0,,,,,
1997-10-01,,12.45,57.502,921.85,43.181,13.64,11.65,-0.06666666666666665,2.4,30509096.0,35859.0,131228.0,614001.0,29728008.0,,,,,
1997-11-01,,12.5,57.553,1025.58,43.098,14.09,12.4,-0.5,2.9,24404306.0,35859.0,135320.0,605138.0,23627989.0,,,,,
1997-12-01,,13.22,59.009,1484.08,42.891,21.58,14.96,-2.6,3.1,20405458.0,36938.0,58884.0,599289.0,19710347.0,,,,,
1998-01-01,,15.31,60.413,1706.8,42.559,25.63,15.0,-4.7,4.1,23515486.0,36938.0,103391.0,596981.0,22778176.0,,,,,
1998-02-01,,15.87,61.453,1623.06,42.021,23.53,15.0,-6.8,5.0,26715238.0,39702.0,5048.0,24.0,26670464.0,,,,,
1998-03-01,,16.24,61.349,1505.28,40.86,22.62,15.09,-4.8,5.8,29748952.0,65560.0,6778.0,44.0,29676570.0,,,,,
1998-04-01,,16.33,61.557,1391.97,39.7,21.23,17.13,-2.8,6.5,35544078.0,65462.0,6873.0,44.0,35471699.0,,,,,
1998-05-01,,16.5,61.245,1394.62,38.747,18.45,16.86,-0.8,7.1,38761164.0,65462.0,403489.0,62.0,38292151.0,,,,,
1998-06-01,,16.45,60.985,1397.18,38.167,16.25,15.04,0.033333333333333326,7.5,40900461.0,65462.0,70933.0,62.0,40764004.0,,,,,
1998-07-01,,15.74,60.985,1300.77,38.001,12.67,12.57,0.8666666666666667,8.2,43022134.0,65546.0,71130.0,62.0,42885396.0,,,,,
1998-08-01,,14.93,61.192,1303.22,38.042,9.53,11.72,1.7,8.0,45091301.0,65546.0,341488.0,70.0,44684197.0,,,,,
1998-09-01,,14.72,61.453,1370.8,37.876,8.43,11.84,1.9666666666666666,8.2,46977412.0,65546.0,7744.0,70.0,46904052.0,,,,,
1998-10-01,,14.01,61.66,1336.72,37.586,7.27,9.4,2.2333333333333334,8.1,48833908.0,65546.0,7927.0,71.0,48760364.0,,,,,
1998-11-01,,13.48,61.453,1294.13,37.462,7.24,8.34,2.5,7.9,50015238.0,66341.0,17543.0,78.0,49931276.0,,,,,
1998-12-01,,12.93,61.349,1213.65,37.586,6.96,7.23,2.6666666666666665,7.9,52040827.0,66341.0,11430.0,84.0,51962972.0,,,,,
1999-01-01,,12.43,61.297,1176.94,38.042,6.35,6.67,2.8333333333333335,7.6,53597833.0,66341.0,289251.0,83.0,53242158.0,,,,,
1999-02-01,,11.86,61.557,1186.81,38.125,5.65,7.08,3.0,7.4,55456770.0,66341.0,13541.0,284813.0,55092075.0,,,,,
1999-03-01,,11.68,61.66,1229.16,38.249,5.03,6.81,3.466666666666667,7.2,57450792.0,66315.0,13436.0,282631.0,57088410.0,,,,,
1999-04-01,,11.49,61.816,1208.94,38.291,4.82,6.37,3.9333333333333336,7.0,59263890.0,66341.0,13108.0,282176.0,58902265.0,,,,,
1999-05-01,4.75,11.0,61.712,1197.0,38.374,4.8,6.75,4.4,6.8,61409325.0,66683.0,10831.0,280487.0,61051324.0,,,,,
1999-06-01,4.75,10.46,61.349,1169.63,38.374,4.81,6.88,3.8666666666666667,7.3,61987062.0,66683.0,11556.0,278952.0,61629871.0,,,,,
1999-07-01,4.75,10.31,61.14,1186.04,38.498,4.84,7.89,3.333333333333333,7.0,64944463.0,66683.0,11787.0,284546.0,64581447.0,,,,,
1999-08-01,4.75,10.22,61.765,1199.79,38.747,4.75,8.91,2.8,6.4,64782273.0,66683.0,14706.0,283925.0,64416959.0,,,,,
1999-09-01,4.75,10.21,61.921,1196.97,39.037,4.74,9.33,2.833333333333333,5.7,65480127.0,66683.0,14909.0,287843.0,65110692.0,,,,,
1999-10-01,4.75,10.28,62.389,1206.38,39.078,4.75,8.28,2.8666666666666667,5.4,66214040.0,66683.0,14917.0,288002.0,65844438.0,,,,,
1999-11-01,4.75,10.18,62.284,1177.22,38.954,4.75,8.46,2.9,5.2,69681116.0,66683.0,4420.0,286379.0,69323634.0,,,,,
1999-12-01,4.75,10.08,62.18,1138.39,38.871,4.77,8.85,2.5666666666666664,5.1,74054541.0,67078.0,688.0,286488.0,73700287.0,,,,,
2000-01-01,4.75,10.14,62.456,1131.07,38.995,4.77,9.28,2.2333333333333334,5.0,76999820.0,67078.0,68651.0,283572.0,76580519.0,,,,,
2000-02-01,5.0,10.04,62.647,1128.8,39.161,5.0,8.99,1.9,4.9,79726833.0,67078.0,1354.0,279321.0,79379080.0,,,,,
2000-03-01,5.0,10.05,62.962,1117.19,39.327,5.1,9.06,1.7,4.6,83648210.0,67379.0,1360.0,280423.0,83299048.0,,,,,
2000-04-01,5.0,9.96,62.709,1109.76,39.368,5.1,8.95,1.5,4.5,84612868.0,67379.0,73890.0,275200.0,84196399.0,,,,,
2000-05-01,5.0,9.96,62.393,1120.01,39.327,5.13,8.96,1.3,4.3,86819839.0,67379.0,4846.0,276348.0,86471266.0,,,,,
2000-06-01,5.0,9.87,62.709,1118.73,39.203,5.14,8.66,1.8,4.2,90178599.0,67379.0,4073.0,278818.0,89828329.0,,,,,
2000-07-01,5.0,9.92,62.962,1114.86,39.203,5.16,8.0,2.3,4.1,90353996.0,67379.0,83432.0,274609.0,89928576.0,,,,,
2000-08-01,5.0,9.77,63.277,1114.57,39.285,5.17,7.85,2.8,4.2,91434450.0,67379.0,6912.0,271673.0,91088486.0,,,,,
2000-09-01,5.0,9.76,64.098,1116.5,39.368,5.16,7.96,1.7666666666666666,4.4,92534872.0,67631.0,6889.0,270780.0,92189572.0,,,,,
2000-10-01,5.25,9.84,64.035,1127.31,39.41,5.36,7.84,0.7333333333333334,4.1,92697246.0,67631.0,82655.0,268156.0,92278804.0,,,,,
2000-11-01,5.25,9.71,63.656,1151.15,39.285,5.38,7.31,-0.3,4.2,93343327.0,67631.0,3461.0,267535.0,93004700.0,,,,,
2000-12-01,5.25,9.48,63.908,1214.4,39.037,5.39,6.79,0.2,4.3,96198117.0,67631.0,3516.0,271833.0,95855137.0,,,,,
2001-01-01,5.25,9.21,64.604,1272.82,38.995,5.32,5.99,0.7,4.5,95417917.0,67780.0,3485.0,269421.0,95077231.0,,,,,
2001-02-01,5.0,9.13,64.919,1252.44,39.12,5.13,5.43,1.2,4.7,95333963.0,67780.0,5015.0,269114.0,94992054.0,,,,,
2001-03-01,5.0,8.84,65.488,1288.43,39.368,5.03,5.84,1.2333333333333334,4.6,94444438.0,67780.0,4902.0,263042.0,94108714.0,,,,,
2001-04-01,5.0,8.7,65.74,1325.55,39.617,5.01,6.59,1.2666666666666666,4.1,93479222.0,67780.0,52207.0,265517.0,93093718.0,,,,,
2001-05-01,5.0,8.54,65.677,1298.46,39.907,5.02,6.46,1.3,3.9,93634283.0,67780.0,11940.0,262033.0,93292530.0,,,,,
2001-06-01,5.0,8.57,65.866,1293.83,40.239,5.02,6.04,1.3333333333333333,3.8,94255502.0,67780.0,16859.0,259930.0,93910933.0,,,,,
2001-07-01,4.75,8.39,65.992,1302.6,40.736,4.81,5.75,1.3666666666666667,3.8,97059397.0,68080.0,17019.0,262392.0,96711906.0,,,,,
2001-08-01,4.5,8.0,66.245,1285.39,41.523,4.6,5.15,1.4,3.7,99024887.0,68079.0,2939.0,267706.0,98686163.0,,,,,
2001-09-01,4.0,7.55,66.182,1293.7,42.186,4.33,4.89,1.5333333333333332,3.7,100083950.0,68079.0,2954.0,269184.0,99743733.0,,,,,
2001-10-01,4.0,7.35,66.182,1302.6,42.393,4.02,4.74,1.6666666666666667,3.6,100474334.0,68326.0,2931.0,267075.0,100136002.0,,,,,
2001-11-01,4.0,7.17,65.804,1284.0,42.559,4.03,5.34,1.8,3.7,101653126.0,68326.0,3365.0,264610.0,101316825.0,,,,,
2001-12-01,4.0,6.93,65.93,1289.66,42.891,4.01,5.93,2.033333333333333,3.7,102821378.0,68325.0,3335.0,262212.0,102487506.0,,,,,
2002-01-01,4.0,6.85,66.308,1317.6,44.01,3.99,6.08,2.2666666666666666,3.6,104302472.0,68461.0,3304.0,259794.0,103970913.0,,,,,
2002-02-01,4.0,6.65,66.624,1318.72,45.129,4.02,5.92,2.5,3.5,105092240.0,68461.0,4067.0,259126.0,104760586.0,,,,,
2002-03-01,4.0,6.69,67.003,1322.51,46.165,4.03,6.3,2.2666666666666666,3.4,106091936.0,68461.0,4088.0,260405.0,105758982.0,,,,,
2002-04-01,4.0,6.86,67.382,1318.93,46.62,4.03,6.47,2.033333333333333,3.4,107655488.0,68461.0,4163.0,290656.0,107292208.0,,,,,
2002-05-01,4.25,6.99,67.634,1266.06,46.91,4.26,6.3,1.8,3.3,109629728.0,68461.0,5023.0,295193.0,109261051.0,,,,,
2002-06-01,4.25,6.98,67.571,1223.47,47.118,4.31,5.93,1.8666666666666667,3.1,112438445.0,68461.0,5351.0,430882.0,111933751.0,,,,,
2002-07-01,4.25,6.98,67.382,1185.12,47.574,4.29,5.7,1.9333333333333333,3.1,115494950.0,69183.0,5331.0,429272.0,114991164.0,,,,,
2002-08-01,4.25,6.89,67.824,1196.37,48.402,4.31,5.37,2.0,3.3,116539197.0,69183.0,9597.0,442865.0,116017552.0,,,,,
2002-09-01,4.25,6.82,68.204,1208.5,49.563,4.33,5.37,1.7,3.0,116689612.0,69183.0,9537.0,506009.0,116104883.0,,,,,
2002-10-01,4.25,7.05,68.013,1241.13,49.811,4.33,5.39,1.4,3.1,116994998.0,69183.0,9550.0,506866.0,116409399.0,,,,,
2002-11-01,4.25,7.13,68.077,1211.91,49.853,4.31,5.29,1.1,3.1,118331168.0,69183.0,11505.0,508709.0,117741771.0,,,,,
2002-12-01,4.25,7.12,68.391,1208.91,49.936,4.33,5.28,0.5000000000000001,3.1,121412508.0,69183.0,11764.0,520152.0,120811409.0,,,,,
2003-01-01,4.25,7.06,68.835,1179.27,49.894,4.3,4.96,-0.09999999999999987,3.3,122905239.0,69183.0,11980.0,529713.0,122294363.0,,,,,
2003-02-01,4.25,6.9,69.213,1191.19,50.143,4.32,4.73,-0.7,3.3,123988245.0,70067.0,13830.0,527409.0,123376939.0,,,,,
2003-03-01,4.25,6.96,70.034,1232.4,50.516,4.25,4.78,-0.5333333333333333,3.3,123824501.0,70068.0,13724.0,523377.0,123217332.0,,,,,
2003-04-01,4.25,6.84,69.908,1232.82,50.972,4.26,4.6,-0.36666666666666664,3.4,123619255.0,70068.0,13852.0,565508.0,122969827.0,,,,,
2003-05-01,4.0,6.64,69.782,1199.78,51.8,4.09,4.27,-0.2,3.6,128341567.0,70067.0,16010.0,581951.0,127673540.0,,,,,
2003-06-01,4.0,6.47,69.592,1194.02,52.173,4.03,4.07,0.5,3.6,131659858.0,70067.0,15853.0,688381.0,130885557.0,,,,,
2003-07-01,3.75,6.41,69.53,1181.59,52.289,3.85,4.37,1.2000000000000002,3.6,132906096.0,70930.0,15824.0,687153.0,132132188.0,,,,,
2003-08-01,3.75,6.15,69.845,1178.42,52.462,3.77,4.62,1.9,3.6,136189263.0,70930.0,15169.0,673256.0,135429908.0,,,,,
2003-09-01,3.75,6.04,70.477,1166.17,52.904,3.76,4.25,2.1333333333333333,3.7,141534784.0,70930.0,17927.0,694153.0,140751774.0,,,,,
2003-10-01,3.75,6.01,70.539,1166.27,53.432,3.77,4.28,2.3666666666666667,3.7,143319542.0,70930.0,18239.0,706235.0,142524138.0,,,,,
2003-11-01,3.75,6.21,70.413,1184.87,53.241,3.8,4.77,2.6,3.9,150339165.0,70930.0,20419.0,707070.0,149540745.0,,,,,
2003-12-01,3.75,6.31,70.73,1192.95,52.801,3.79,4.87,2.166666666666667,3.7,155352365.0,70930.0,21001.0,751638.0,154508796.0,,,,,
2004-01-01,3.75,6.34,71.172,1184.32,52.586,3.8,4.88,1.7333333333333334,3.5,157449639.0,71925.0,21097.0,755090.0,156601527.0,,,,,
